"","item_name","group","subcategory","url","path","description","scrape_status"
"605","Moonlight Greatsword","WEAPONS","Greatswords","https://darksouls.wiki.fextralife.com/Moonlight+Greatsword","/Moonlight+Greatsword","This sword, one of the rare dragon weapons, came from the tail of Seath the Scaleless, the pale white dragon who betrayed his own.""""Seath is the grandfather of sorcery, and this sword is imbued with his magic, which shall be unleashed as a wave of moonlight.""","ok_blockquote"
"606","Obsidian Greatsword","WEAPONS","Greatswords","https://darksouls.wiki.fextralife.com/Obsidian+Greatsword","/Obsidian+Greatsword","This greataxe, one of the rare dragon weapons, is formed by the tail of the one-eyed black dragon Kalameet, the last of the ancient dragons. The mystical power of its obsidian blade will be released when held with both hands.""","ok_blockquote"
"607","Stone Greatsword","WEAPONS","Greatswords","https://darksouls.wiki.fextralife.com/Stone+Greatsword","/Stone+Greatsword","The Stone Knights who guard the Darkroot Garden wield this moss-covered greatsword."" ""The same magic which created the Stone Knights is imbued in the sword. Unleash this power by wielding the sword with two hands.""","ok_blockquote"
"608","Black Knight Halberd","WEAPONS","Halberds","https://darksouls.wiki.fextralife.com/Black+Knight+Halberd","/Black+Knight+Halberd","Halberd of the black knights who wander Lordran. Used to face chaos demons. The large motion that puts the weight of the body into the attack reflects the great sizeof their adversaries long ago.","ok_blockquote"
"609","Gargoyle's Halberd","WEAPONS","Halberds","https://darksouls.wiki.fextralife.com/Gargoyle%27s+Halberd","/Gargoyle%27s+Halberd","Halberd of the gargoyle guarding the Bell of Awakening in the Undead Church."" ""Perfectly standard bronze halberd without any special power.""","ok_blockquote"
"610","Giant's Halberd","WEAPONS","Halberds","https://darksouls.wiki.fextralife.com/Giant%27s+Halberd","/Giant%27s+Halberd","Large halberd made of old brass, used by the giant sentinels of Anor Londo."" ""Brass contains traces of lightning, but as the halberd is designed for the giant sentinels, its weight is unbearable.""","ok_blockquote"
"611","Great Scythe","WEAPONS","Halberds","https://darksouls.wiki.fextralife.com/Great+Scythe","/Great+Scythe","Weapon with a long curved blade. Converted from a wheat-harvesting tool. The magnificent sharp curved blade instills fear in opponents. Perhaps it is their survival instinct at work.""","ok_blockquote"
"612","Halberd","WEAPONS","Halberds","https://darksouls.wiki.fextralife.com/Halberd","/Halberd","Long-hilted weapon mixing spear and axe is difficult to handle, requiring both strength and dexterity. The Halberd has two elementary attacks: Spear-like thrusting and large sweeping swings. However, one false swing and the wielder is left wide open.""","ok_blockquote"
"613","Lifehunt Scythe","WEAPONS","Halberds","https://darksouls.wiki.fextralife.com/Lifehunt+Scythe","/Lifehunt+Scythe","Scythe born from the soul of Priscilla, the stark white crossbreed trapped inside the painted world of Ariamis. Even the Gods feared Priscilla's lifehunt ability, and in the hands of a mortal, its power will turn upon its wielder.""","ok_blockquote"
"614","Lucerne","WEAPONS","Halberds","https://darksouls.wiki.fextralife.com/Lucerne","/Lucerne","Halberd with a large, hard beak-like protrusion. Inflicts thrust damage. Instead of thrusting like a spear, the wielder of the Lucerne aims to club the head with its hard beak.""","ok_blockquote"
"615","Scythe","WEAPONS","Halberds","https://darksouls.wiki.fextralife.com/Scythe","/Scythe","Halberd with a large blade. Scythe adjusted for battle. Designed especially for slicing. However, one false swing leaves one wide open.","ok_blockquote"
"616","Titanite Catch Pole","WEAPONS","Halberds","https://darksouls.wiki.fextralife.com/Titanite+Catch+Pole","/Titanite+Catch+Pole","Weapon of the titanite demon, a faceless stone monster born from titanite slab. One of the enchanted weapons, perhaps from residual power of the titanite slab. Known for its leaping attack which comes smashing down on foes from above.""","ok_blockquote"
"617","Blacksmith Giant Hammer","WEAPONS","Hammers","https://darksouls.wiki.fextralife.com/Blacksmith+Giant+Hammer","/Blacksmith+Giant+Hammer","Wooden hammer of the giant blacksmith in Anor Londo who handles lightning weapons. The giant blacksmith forges with this wooden hammer, as it would be hazardous to handle lightning weapons with metals.","ok_blockquote"
"618","Blacksmith Hammer","WEAPONS","Hammers","https://darksouls.wiki.fextralife.com/Blacksmith+Hammer","/Blacksmith+Hammer","Metal hammer of Andre of Astora, blacksmith at the Old Church. Can be used as a strike weapon, but better left in the hands of its talented owner.""","ok_blockquote"
"619","Club","WEAPONS","Hammers","https://darksouls.wiki.fextralife.com/Club","/Club","A simple wooden club. This simple bladeless strike weapon is effective against most foes, is easily handled, and can break the guard of a shield."" ""However, a single miss makes one wide open, so timing and proximities are crucial.","ok_blockquote"
"620","Hammer of Vamos","WEAPONS","Hammers","https://darksouls.wiki.fextralife.com/Hammer+of+Vamos","/Hammer+of+Vamos","Metal hammer of Vamos, a skeleton blacksmith deep within the Catacombs who rarely speaks. Can be used as a strike weapon, but better left in the hands of its talented owner.","ok_blockquote"
"621","Mace","WEAPONS","Hammers","https://darksouls.wiki.fextralife.com/Mace","/Mace","Iron hammer with a protrusive pommel.This simple bladeless strike weapon is effective against most foes, and can break the guard of a shield. However, one miss leaves one wide open.""","ok_blockquote"
"622","Morning Star","WEAPONS","Hammers","https://darksouls.wiki.fextralife.com/Morning+Star","/Morning+Star","Hammer with a sharp spike on its pommel. One of the more barbaric cleric weapons. Uniquely, this hammer inflicts thrust damage, and causes bleeding.""","ok_blockquote"
"623","Pickaxe","WEAPONS","Hammers","https://darksouls.wiki.fextralife.com/Pickaxe","/Pickaxe","Traditionally a mining tool, but the hard cone on the pommel is effective in battle."" ""A downward swing of the Pickaxe can crush stone; a human head would be an afterthought""","ok_blockquote"
"624","Reinforced Club","WEAPONS","Hammers","https://darksouls.wiki.fextralife.com/Reinforced+Club","/Reinforced+Club","A club with leather nailed to the pommel. The burg Undead merchant proudly peddles this club, but its reinforcement is shoddy. Indeed, its attack is stronger, but the club is no longer dependably sturdy.""","ok_blockquote"
"625","Warpick","WEAPONS","Hammers","https://darksouls.wiki.fextralife.com/Warpick","/Warpick","Hammer with a large beak-shaped pommel. Originally a pickaxe; redesigned for battle."" ""This simple but deadly weapon hits heavily with thrust damage, such that it easily cracks metal armor.""","ok_blockquote"
"626","Chaos Blade","WEAPONS","Katanas","https://darksouls.wiki.fextralife.com/Chaos+Blade","/Chaos+Blade","A curved sword born from the soul of Quelaag, daughter of the Witch of Izalith, who was transformed into a chaos demon. This blade inherits only the chaotic nature of Quelaag, and has a unique speckled design. Blade wielder erodes along with opponents.""","ok_blockquote"
"627","Iaito","WEAPONS","Katanas","https://darksouls.wiki.fextralife.com/Iaito","/Iaito","Katana forged in an Eastern land. The Katana is drawn from the scabbard at lightning speed, using an Iaijutsu technique. Iaijutsu allows the wielder to charge forward to swiftly cut down distant foes.""","ok_blockquote"
"628","Uchigatana","WEAPONS","Katanas","https://darksouls.wiki.fextralife.com/Uchigatana","/Uchigatana","Katana forged in an Eastern land. Known for its brisk slashing motions."" ""The Uchigatana cuts beautifully and causes bleeding, but its blade is easily nicked.""","ok_blockquote"
"629","Washing Pole","WEAPONS","Katanas","https://darksouls.wiki.fextralife.com/Washing+Pole","/Washing+Pole","Katana forged in an Eastern land. Very unusual specimen with a long blade. Has a different move set than the Uchigatana. The blade is extremely long, but as a result, quite easily broken.""","ok_blockquote"
"630","Estoc","WEAPONS","Piercing Swords","https://darksouls.wiki.fextralife.com/Estoc","/Estoc","The largest of the thrusting swords. Can pierce an armored knight in one thrust.""""The blade is also sharp, allowing slicing as well.""","ok_blockquote"
"631","Mail Breaker","WEAPONS","Piercing Swords","https://darksouls.wiki.fextralife.com/Mail+Breaker","/Mail+Breaker","Standard small thrusting sword. Unsharpened but pointed solid shaft can pierce tough armour"" ""Can be thrust using the weight of one's body, and is very effective for critical attacks.""","ok_blockquote"
"632","Rapier","WEAPONS","Piercing Swords","https://darksouls.wiki.fextralife.com/Rapier","/Rapier","Standard thrusting sword. Regular one-handed attack can be delivered with shield held up. Can parry with use of left hand. Thrusting attacks pierce and are effective against foes with hard exteriors, but the wielder is left open to damage after a swing.""","ok_blockquote"
"633","Ricard's Rapier","WEAPONS","Piercing Swords","https://darksouls.wiki.fextralife.com/Ricard%27s+Rapier","/Ricard%27s+Rapier","A rapier with intricate decorations. Chosen weapon of the famous Undead Prince Ricard. Ricard's exploits are told in a monomyth.""""He was born into royalty, but wandered the lands in a fateful ill-conceived journey. He became Undead and disappeared up North.""","ok_blockquote"
"634","Velka's Rapier","WEAPONS","Piercing Swords","https://darksouls.wiki.fextralife.com/Velka%27s+Rapier","/Velka%27s+Rapier","A symbolic, powerful thrusting sword used by the Pardoner serving Velka, Goddess of Sin."" ""It is no mere symbol to be sure; the Pardoner is an inhuman swordsman, and wields this enchanted blade with special sword technique.""","ok_blockquote"
"635","Channeler's Trident","WEAPONS","Spears","https://darksouls.wiki.fextralife.com/Channeler%27s+Trident","/Channeler%27s+Trident","Trident of the Six-eyed Channelers, sorcerers who serve Seath the Scaleless in collecting human specimens. Thrusted in circular motions in a unique martial arts dance that stirs nearby allies into a bloodthirsty frenzy.","ok_blockquote"
"636","Demon's Spear","WEAPONS","Spears","https://darksouls.wiki.fextralife.com/Demon%27s+Spear","/Demon%27s+Spear","Carved from the bones of fellow demons. Wielded by the slim lesser Batwing demons. The weapon of these chaos demons wandering Anor Londo are different from those of other chaos demons, and are imbued with lightning.""","ok_blockquote"
"637","Dragonslayer Spear","WEAPONS","Spears","https://darksouls.wiki.fextralife.com/Dragonslayer+Spear","/Dragonslayer+Spear","Cross spear born from the soul of Ornstein, a Dragonslayer guarding Anor Londo cathedral.Inflicts lightning damage; effective against dragons.Two-handed thrust relies on cross and buries deep within a dragon's hide, and sends human foes flying.""","ok_blockquote"
"638","Four-pronged Plow","WEAPONS","Spears","https://darksouls.wiki.fextralife.com/Four-pronged+Plow","/Four-pronged+Plow","Four-pronged Plow wielded by the wooden scarecrows, serfs of the forest Sanctuary. The scarecrow serfs would not normally use these four-pronged plows as weapons, but their sharpness makes them very deadly.""","ok_blockquote"
"639","Moonlight Butterfly Horn","WEAPONS","Spears","https://darksouls.wiki.fextralife.com/Moonlight+Butterfly+Horn","/Moonlight+Butterfly+Horn","Weapon born from the mystical creature of the Darkroot Garden, the Moonlight Butterfly. The horns of the butterfly, a being created by Seath, are imbued with a pure magic power.""","ok_blockquote"
"640","Partizan","WEAPONS","Spears","https://darksouls.wiki.fextralife.com/Partizan","/Partizan","Spear with blade attached to a broad point. Boasts long reach, can slice."" ""The wide range of this spear makes it adaptable to many situations. Its strength lies in its length, but in cramped quarters, this backfires, and slices ricochet off walls.""","ok_blockquote"
"641","Pike","WEAPONS","Spears","https://darksouls.wiki.fextralife.com/Pike","/Pike","Long spear with a very long red hilt. Traditionally used by groups of soldiers. Specially designed for distance thrusting. Has the longest range of the non-projectile weapons, but its very length makes it somewhat difficult to handle.""","ok_blockquote"
"642","Silver Knight Spear","WEAPONS","Spears","https://darksouls.wiki.fextralife.com/Silver+Knight+Spear","/Silver+Knight+Spear","The silver knights of Anor Londo guard the city using this beautifully slender weapon. The spear can be wielded by both hands in a focused thrust that uses one's body weight, or swung in a large sweeping motion.""","ok_blockquote"
